Code_commune_Insee_2022,Libelle_commune_2022,Population_active_emploi_1999,Distance_mediane_domicile_travail_1999_km,Population_active_emploi_2019,Distance_mediane_domicile_travail_2019_km,Ecart_distance_mediane_km,Evolution_distance_mediane_pct,Categorie_densite
63268,Pardines,92,8,107.77027027027,27.7,19.7,246.25,Rural à habitat dispersé périurbain
63269,Parent,284,23,402.800821450363,26.1,3.1000000000000014,13.478260869565222,Rural à habitat dispersé périurbain
63270,Parentignat,180,8.1,235.184426229508,4.4,-3.6999999999999993,-45.679012345679006,Rural à habitat dispersé périurbain
63271,Paslières,576,11,574.560862105153,11,0,0,Rural à habitat dispersé non périurbain
63272,Pérignat-lès-Sarliève,896,7.6,1104.69094922737,7.6,0,0,Urbain
63273,Pérignat-sur-Allier,520,15,634.631423299177,15.6,0.5999999999999996,3.999999999999998,Bourgs ruraux périurbains
63274,Perpezat,152,2.8,210.985915492958,5.5,2.7,96.42857142857143,Rural à habitat dispersé non périurbain
63275,Perrier,292,4.6,415,4.6,0,0,Urbain
63276,Peschadoires,848,7.7,817.312056737587,7.7,0,0,Bourgs ruraux non périurbains
63277,Peslières,24,38.75,19.4029850746269,26.3,-12.45,-32.12903225806452,Rural à habitat dispersé non périurbain
63278,Pessat-Villeneuve,192,8.55,295.542365447984,15.8,7.25,84.7953216374269,Rural à habitat dispersé périurbain
63279,Picherande,140,1.8,160,1.8,0,0,Rural à habitat dispersé non périurbain
63280,Pignols,104,20.25,173.6454130549,20.7,0.4499999999999993,2.2222222222222188,Rural à habitat dispersé périurbain
63281,Pionsat,296,1.5,335,1.5,0,0,Rural à habitat dispersé non périurbain
63282,Plauzat,391,22.9,826.184034600445,22.9,0,0,Bourgs ruraux périurbains
63283,Pontaumur,260,1.1,234.065738796504,1.1,0,0,Rural à habitat dispersé non périurbain
63284,Pont-du-Château,3732,15,5188.64047125428,15,0,0,Urbain
63285,Pontgibaud,308,3.4,338.342080993928,4.6,1.1999999999999997,35.29411764705882,Rural à habitat dispersé périurbain
63286,Pouzol,80,1.5,101.123595505618,34.4,32.9,2193.3333333333335,Rural à habitat dispersé périurbain
63287,Les Pradeaux,112,7.3,165,7.3,0,0,Rural à habitat dispersé non périurbain
63288,Prompsat,172,23.9,195,18.2,-5.699999999999999,-23.849372384937237,Bourgs ruraux périurbains
63289,Prondines,104,2.2,121.417758040851,16.9,14.7,668.1818181818181,Rural à habitat dispersé périurbain
63290,Pulvérières,120,10.7,193.476815855853,15.1,4.4,41.121495327102814,Rural à habitat dispersé périurbain
63291,Puy-Guillaume,1016,1.3,1078.59256351163,15.2,13.899999999999999,1069.230769230769,Bourgs ruraux non périurbains
63292,Puy-Saint-Gulmier,64,3.4,62.0689655172414,9.35344827586207,5.953448275862069,175.10141987829613,Rural à habitat dispersé périurbain
63293,Le Quartier,72,3.45,40,2,-1.4500000000000002,-42.02898550724638,Rural à habitat dispersé non périurbain
63294,Queuille,108,7.8,130,7.8,0,0,Rural à habitat dispersé non périurbain
63295,Randan,436,5.6,613.60668219113,15,9.4,167.85714285714286,Bourgs ruraux non périurbains
63296,Ravel,272,21,280.691996958689,21,0,0,Rural à habitat dispersé périurbain
63297,Reignat,132,20.2,186.46437994723,18.5,-1.6999999999999993,-8.415841584158413,Rural à habitat dispersé périurbain
63298,La Renaudie,40,2.4,55.4365079365079,2.4,0,0,Rural à habitat dispersé non périurbain
63299,Rentières,36,2.5,35,40.2,37.7,1508.0000000000002,Rural à habitat dispersé non périurbain
63300,Riom,7492,5.9,7189.31155437134,11.3,5.4,91.52542372881355,Urbain
63301,Ris,288,11.35,275.206906586815,19.3,7.950000000000001,70.04405286343614,Rural à habitat dispersé périurbain
63302,La Roche-Blanche,1328,14.6,1475.56280914132,14.6,0,0,Bourgs ruraux périurbains
63303,Roche-Charles-la-Mayrand,28,3.3,29.2857142857143,3.3,0,0,Rural à habitat dispersé non périurbain
63304,Roche-d'Agoux,36,3.4,35,12.2,8.799999999999999,258.8235294117647,Rural à habitat dispersé non périurbain
63305,Rochefort-Montagne,384,1.4,334.468912956328,1.4,0,0,Rural à habitat dispersé non périurbain
63306,La Roche-Noire,228,18,289.070512820513,18,0,0,Urbain
63307,Romagnat,3536,7.6,3124.45725359759,7.6,0,0,Urbain
63308,Royat,1904,4.7,1580,4.7,0,0,Urbain
63309,Saillant,88,6.25,105,9.4,3.1500000000000004,50.400000000000006,Rural à habitat dispersé non périurbain
63310,Sainte-Agathe,84,6.4,105.722222222222,11.5,5.1,79.68749999999999,Rural à habitat dispersé non périurbain
63311,Saint-Agoulin,96,7.45,126.86884204754,19.2,11.75,157.71812080536913,Rural à habitat dispersé périurbain
63312,Saint-Alyre-d'Arlanc,56,1.2,42.8368794326241,18.4581560283688,17.258156028368802,1438.1796690307337,Rural à habitat dispersé non périurbain
63313,Saint-Alyre-ès-Montagne,56,3.2,45,3.2,0,0,Rural à habitat dispersé non périurbain
63314,Saint-Amant-Roche-Savine,176,1.8,190.235251711467,9.3,7.500000000000001,416.66666666666674,Rural à habitat dispersé non périurbain
63315,Saint-Amant-Tallende,680,17.6,807.809875023581,18.7,1.0999999999999979,6.249999999999988,Bourgs ruraux périurbains
63317,Saint-André-le-Coq,168,13.45,225.225618392164,24.2,10.75,79.92565055762083,Rural à habitat dispersé périurbain
63318,Saint-Angel,120,14.55,215,17.8,3.25,22.33676975945017,Rural à habitat dispersé périurbain
63319,Saint-Anthème,280,2.4,235,3,0.6000000000000001,25.000000000000004,Rural à habitat dispersé non périurbain
63320,Saint-Avit,96,1.5,95,1.5,0,0,Rural à habitat dispersé non périurbain
63321,Saint-Babel,312,9.9,460,10.05,0.15000000000000036,1.5151515151515187,Rural à habitat dispersé périurbain
63322,Saint-Beauzire,828,13.7,979.704495076237,13.7,0,0,Bourgs ruraux périurbains
63323,Saint-Bonnet-le-Bourg,20,1.6,40.9815950920245,17.6,16,1000,Rural à habitat dispersé non périurbain
63324,Saint-Bonnet-le-Chastel,64,6.75,78.1165866074534,11.9,5.15,76.29629629629629,Rural à habitat dispersé non périurbain
63325,Saint-Bonnet-lès-Allier,92,20.4,215,18.9,-1.5,-7.352941176470589,Urbain
63326,Saint-Bonnet-près-Orcival,168,7.15,235,23.4,16.25,227.27272727272725,Rural à habitat dispersé périurbain
63327,Saint-Bonnet-près-Riom,684,5.1,950,14.55,9.450000000000001,185.29411764705887,Urbain
63328,Sainte-Catherine,20,31.2,14.7115384615385,19.3,-11.899999999999999,-38.141025641025635,Rural à habitat dispersé non périurbain
63329,Sainte-Christine,32,9.15,65,16.6,7.450000000000001,81.42076502732242,Rural à habitat dispersé non périurbain
63330,Saint-Cirgues-sur-Couze,92,9.5,150.857482517792,9.5,0,0,Bourgs ruraux périurbains
63331,Saint-Clément-de-Valorgue,88,3,65.1713758799439,21.9,18.9,629.9999999999999,Rural à habitat dispersé non périurbain
63332,Saint-Clément-de-Régnat,164,5.5,244.075471698113,21.5,16,290.90909090909093,Rural à habitat dispersé périurbain
63333,Saint-Denis-Combarnazat,84,13.7,92.4107142857143,25.9633928571428,12.2633928571428,89.5138164754949,Rural à habitat dispersé périurbain
63334,Saint-Dier-d'Auvergne,224,11.5,225,11.5,0,0,Rural à habitat dispersé non périurbain
63335,Saint-Diéry,148,2.3,236.799575631922,10.9,8.600000000000001,373.91304347826093,Rural à habitat dispersé périurbain
63336,Saint-Donat,120,2.8,87.0558840219386,2.8,0,0,Rural à habitat dispersé non périurbain
63337,Saint-Éloy-la-Glacière,12,3.3,19.0625,60.7,57.400000000000006,1739.3939393939397,Rural à habitat dispersé non périurbain
63338,Saint-Éloy-les-Mines,1304,1.6,1126.19498895922,1.6,0,0,Bourgs ruraux non périurbains
63339,Saint-Étienne-des-Champs,48,2.5,61.8461538461539,14.4,11.9,476,Rural à habitat dispersé non périurbain
63340,Saint-Étienne-sur-Usson,112,18.5,70,18.5,0,0,Rural à habitat dispersé non périurbain
63341,Saint-Ferréol-des-Côtes,260,6.7,234.143897996357,6.7,0,0,Rural à habitat dispersé non périurbain
63342,Saint-Floret,100,12.3,96.8592248421439,19.1114109263949,6.811410926394899,55.37732460483657,Rural à habitat dispersé non périurbain
63343,Saint-Flour-l'Étang,76,7.4,110.794223826715,13.3,5.9,79.72972972972973,Rural à habitat dispersé non périurbain
63344,Saint-Gal-sur-Sioule,28,7.6,77.3154362416107,1.5,-6.1,-80.26315789473685,Rural à habitat dispersé non périurbain
63345,Saint-Genès-Champanelle,1320,15.4,1722.55169006477,15.4,0,0,Rural à habitat dispersé périurbain
63346,Saint-Genès-Champespe,80,1.7,74.3206722187245,1.7,0,0,Rural à habitat dispersé non périurbain
63347,Saint-Genès-du-Retz,176,5.05,230,15.25,10.2,201.98019801980197,Rural à habitat dispersé non périurbain
63348,Saint-Genès-la-Tourette,84,9.8,95,9.8,0,0,Rural à habitat dispersé non périurbain
63349,Saint-Georges-de-Mons,820,3.4,766.254278101268,3.4,0,0,Rural à habitat dispersé non périurbain
63350,Saint-Georges-sur-Allier,456,19.1,640.988999238375,19.1,0,0,Rural à habitat dispersé périurbain
63351,Saint-Germain-près-Herment,28,21.2,21.8181818181818,12.3,-8.899999999999999,-41.98113207547169,Rural à habitat dispersé non périurbain
63352,Saint-Germain-Lembron,628,12.4,720.084414928752,12.4,0,0,Bourgs ruraux non périurbains
63353,Saint-Germain-l'Herm,168,1.5,111.841831265574,1.5,0,0,Rural à habitat dispersé non périurbain
63354,Saint-Gervais-d'Auvergne,484,1.4,374.649154883797,8.3,6.9,492.8571428571429,Bourgs ruraux non périurbains
63355,Saint-Gervais-sous-Meymont,60,4.6,87.3394495412843,27.2,22.6,491.304347826087,Rural à habitat dispersé non périurbain
63356,Saint-Gervazy,72,17.6,155.97508089187,11.7,-5.900000000000002,-33.52272727272728,Rural à habitat dispersé non périurbain
63357,Saint-Hérent,36,12.1,57.4774774774775,20.4,8.299999999999999,68.59504132231405,Rural à habitat dispersé non périurbain
63358,Saint-Hilaire-la-Croix,76,40,151.74906229805,19.2,-20.8,-52,Rural à habitat dispersé périurbain
63359,Saint-Hilaire-les-Monges,44,1.7,58.6206896551724,18.1293103448276,16.429310344827602,966.4300202839767,Rural à habitat dispersé non périurbain
63360,Saint-Hilaire,52,7,25.6666666666667,7,0,0,Rural à habitat dispersé non périurbain
63362,Saint-Ignat,288,16.1,442.100977198697,26.1,10,62.11180124223602,Rural à habitat dispersé périurbain
63363,Saint-Jacques-d'Ambur,128,7.9,96.7083685798333,20.2,12.299999999999999,155.69620253164555,Rural à habitat dispersé périurbain
63364,Saint-Jean-d'Heurs,192,11.1,268.790292005196,11.1,0,0,Rural à habitat dispersé périurbain
63365,Saint-Jean-des-Ollières,120,26.4,136.399214459046,22.0585074721877,-4.341492527812299,-16.44504745383447,Rural à habitat dispersé périurbain
63366,Saint-Jean-en-Val,96,11.6,129.429200845135,23.9,12.299999999999999,106.0344827586207,Rural à habitat dispersé non périurbain
63367,Saint-Jean-Saint-Gervais,32,5.3,45,19.5,14.2,267.9245283018868,Rural à habitat dispersé non périurbain
63368,Saint-Julien-de-Coppel,376,23.9,587.21495086097,22,-1.8999999999999986,-7.949790794979074,Rural à habitat dispersé périurbain
63369,Saint-Julien-la-Geneste,56,11.1,50,19.8,8.700000000000001,78.37837837837839,Rural à habitat dispersé non périurbain
63370,Saint-Julien-Puy-Lavèze,156,3.3,173.573369565217,15.2,11.899999999999999,360.60606060606057,Rural à habitat dispersé non périurbain
63371,Saint-Just,48,6.05,75.9868421052632,6.9,0.8500000000000005,14.049586776859513,Rural à habitat dispersé non périurbain
63372,Saint-Laure,160,19.4,407.887000021679,22.8,3.400000000000002,17.5257731958763,Bourgs ruraux périurbains
63373,Saint-Maigner,56,3.1,79.5789473684211,3.1,0,0,Rural à habitat dispersé non périurbain
63374,Saint-Martin-des-Olmes,112,6.9,137.378535070522,6.9,0,0,Rural à habitat dispersé non périurbain
63375,Saint-Martin-des-Plains,52,10.6,56.8493150684932,10.6,0,0,Rural à habitat dispersé non périurbain
63376,Saint-Martin-d'Ollières,36,9.8,35,1.3,-8.5,-86.73469387755101,Rural à habitat dispersé non périurbain
63377,Saint-Maurice-près-Pionsat,124,2.1,94.9985774937518,12.9,10.8,514.2857142857142,Rural à habitat dispersé non périurbain
63378,Saint-Maurice,344,21.8,425,21.8,0,0,Rural à habitat dispersé périurbain
63379,Saint-Myon,116,12.5,280,14.8,2.3000000000000007,18.400000000000006,Rural à habitat dispersé périurbain
63380,Saint-Nectaire,232,3,354.785254405853,3,0,0,Rural à habitat dispersé non périurbain
63381,Saint-Ours,580,16,629.694575026238,20.9,4.899999999999999,30.624999999999993,Rural à habitat dispersé périurbain
63382,Saint-Pardoux,136,3.45,162.462312564293,18.3,14.850000000000001,430.4347826086957,Rural à habitat dispersé périurbain
63383,Saint-Pierre-Colamine,96,5.8,110.859630740175,5.8,0,0,Rural à habitat dispersé non périurbain
63384,Saint-Pierre-la-Bourlhonne,32,44.5,34.4776119402985,6.5,-38,-85.3932584269663,Rural à habitat dispersé non périurbain
63385,Saint-Pierre-le-Chastel,160,3.1,210,20.7,17.599999999999998,567.7419354838709,Rural à habitat dispersé périurbain
63386,Saint-Pierre-Roche,148,2.4,237.310063489808,25.8,23.400000000000002,975,Rural à habitat dispersé périurbain
63387,Saint-Priest-Bramefant,268,13.8,398.614318706697,13.8,0,0,Rural à habitat dispersé périurbain
63388,Saint-Priest-des-Champs,228,3.5,253.957394065184,9.1,5.6,160,Rural à habitat dispersé non périurbain
63389,Saint-Quentin-sur-Sauxillanges,28,2.3,60.5454545454546,3.6,1.3000000000000003,56.5217391304348,Rural à habitat dispersé non périurbain
63390,Saint-Quintin-sur-Sioule,100,3,164.145077720207,36.1,33.1,1103.3333333333333,Rural à habitat dispersé périurbain
63391,Saint-Rémy-de-Blot,60,4,113.099173553719,42.4,38.4,960,Rural à habitat dispersé périurbain
63392,Saint-Rémy-de-Chargnat,188,8.2,280.324871647487,8.2,0,0,Rural à habitat dispersé non périurbain
63393,Saint-Rémy-sur-Durolle,748,3.8,600,6.7,2.9000000000000004,76.31578947368423,Bourgs ruraux non périurbains
63394,Saint-Romain,60,23,85,19.2,-3.8000000000000007,-16.521739130434785,Rural à habitat dispersé non périurbain
63395,Saint-Sandoux,232,21.25,415.867434147139,22.8,1.5500000000000007,7.294117647058826,Bourgs ruraux périurbains
63396,Saint-Saturnin,420,21.1,576.982758620691,19.7,-1.4000000000000021,-6.635071090047403,Rural à habitat dispersé périurbain
63397,Saint-Sauves-d'Auvergne,448,5.6,425.542929476004,7,1.4000000000000004,25.000000000000007,Rural à habitat dispersé non périurbain
63398,Saint-Sauveur-la-Sagne,52,6.5,15.5294117647059,1.4,-5.1,-78.46153846153845,Rural à habitat dispersé non périurbain
63399,Saint-Sulpice,36,2.7,48.8505747126437,2.7,0,0,Rural à habitat dispersé non périurbain
63400,Saint-Sylvestre-Pragoulin,464,11.6,442.861842105263,11.9,0.3000000000000007,2.5862068965517304,Rural à habitat dispersé périurbain
63401,Saint-Victor-la-Rivière,84,3.3,65.6764898396907,2.6,-0.6999999999999997,-21.212121212121204,Rural à habitat dispersé non périurbain
63402,Saint-Victor-Montvianeix,88,12,105.894168764731,16.3,4.300000000000001,35.833333333333336,Rural à habitat dispersé non périurbain
63403,Saint-Vincent,124,10.3,170.411690634433,10.3,0,0,Rural à habitat dispersé périurbain
63404,Saint-Yvoine,180,5.9,283.864824892334,5.9,0,0,Bourgs ruraux périurbains
63405,Sallèdes,160,18.75,210.721649484536,18.6,-0.14999999999999858,-0.7999999999999924,Rural à habitat dispersé périurbain
63406,Sardon,108,14.1,142.828282828283,27.5823232323232,13.482323232323202,95.61931370441987,Rural à habitat dispersé périurbain
63407,Saulzet-le-Froid,96,1.8,136.070328680092,21.3,19.5,1083.3333333333333,Rural à habitat dispersé périurbain
63408,Sauret-Besserve,60,13.2,54.6706586826347,13.7,0.5,3.787878787878788,Rural à habitat dispersé non périurbain
63409,Saurier,68,0.5,94.37526491607,19.3,18.8,3760,Rural à habitat dispersé non périurbain
63410,Sauvagnat,76,2.5,38.6013986013986,18.8437062937063,16.3437062937063,653.748251748252,Rural à habitat dispersé non périurbain
63411,Sauvagnat-Sainte-Marthe,182,9.3,224.679370184928,9.3,0,0,Bourgs ruraux périurbains
63412,Sauvessanges,184,5.2,220.796047281371,7.92861654847967,2.7286165484796694,52.473395163070556,Rural à habitat dispersé non périurbain
63413,La Sauvetat,260,20,367.080748040391,21.5,1.5,7.5,Bourgs ruraux périurbains
63414,Sauviat,192,7,243.204731598791,22.5,15.5,221.42857142857142,Rural à habitat dispersé non périurbain
63415,Sauxillanges,396,1,545,12.6,11.6,1160,Bourgs ruraux non périurbains
63416,Savennes,29,12.9,70,9.05,-3.8499999999999996,-29.844961240310074,Rural à habitat dispersé non périurbain
63417,Sayat,948,7.8,1110.34385113269,7.8,0,0,Urbain
63418,Sermentizon,204,4.2,234.928627579341,15.9,11.7,278.57142857142856,Rural à habitat dispersé non périurbain
63419,Servant,152,7.5,206.972972972973,9.9,2.4000000000000004,32.00000000000001,Rural à habitat dispersé non périurbain
63420,Seychalles,208,21.1,369.855679909085,21.1,0,0,Bourgs ruraux périurbains
63421,Singles,80,4.3,50,4.3,0,0,Rural à habitat dispersé non périurbain
63422,Solignat,148,8.3,255,8.3,0,0,Rural à habitat dispersé non périurbain
63423,Sugères,180,7.6,229.010353316106,19.1,11.500000000000002,151.31578947368425,Rural à habitat dispersé périurbain
63424,Surat,156,15.4,332.066435907044,23.6,8.200000000000001,53.24675324675325,Rural à habitat dispersé périurbain
63425,Tallende,488,17.4,682.428150478353,17.4,0,0,Bourgs ruraux périurbains
63426,Tauves,316,1.5,341.224652923742,1.5,0,0,Rural à habitat dispersé non périurbain
63427,Teilhède,172,14.3,258.128760848945,23.1882075705486,8.888207570548598,62.15529769614404,Rural à habitat dispersé périurbain
63428,Teilhet,64,6.3,140.7436857334,10.4,4.1000000000000005,65.07936507936509,Rural à habitat dispersé non périurbain
63429,Ternant-les-Eaux,16,11,21.6216216216216,14.7,3.6999999999999993,33.63636363636363,Rural à habitat dispersé non périurbain
63430,Thiers,4880,2.6,3912.94148904831,2.6,0,0,Urbain
63431,Thiolières,40,7.3,71.7721518987342,7.3,0,0,Rural à habitat dispersé non périurbain
63432,Thuret,284,12.4,405,25.5,13.1,105.64516129032258,Bourgs ruraux périurbains
63433,Tortebesse,28,0.5,21.1594202898551,16.7,16.2,3240,Rural à habitat dispersé périurbain
63434,Tours-sur-Meymont,200,5.2,173.989902360804,14,8.8,169.23076923076925,Rural à habitat dispersé non périurbain
63435,Tourzel-Ronzières,84,12.6,118.25,12.6,0,0,Rural à habitat dispersé non périurbain
63436,Tralaigues,28,9.4,33.6538461538462,11.1,1.6999999999999993,18.085106382978715,Rural à habitat dispersé non périurbain
63437,Trémouille-Saint-Loup,60,1.8,61.6326530612245,13.1,11.299999999999999,627.7777777777777,Rural à habitat dispersé non périurbain
63438,Trézioux,152,7.8,215.365717037719,25.6,17.8,228.2051282051282,Rural à habitat dispersé périurbain
63439,Usson,84,9.1,136.61926671658,9.1,0,0,Rural à habitat dispersé périurbain
63440,Valbeleix,72,2.5,62.984496124031,2.5,0,0,Rural à habitat dispersé non périurbain
63441,Valcivières,64,11.5,69.6650717703349,11.5,0,0,Rural à habitat dispersé non périurbain
63442,Valz-sous-Châteauneuf,16,15.8,14.7169811320755,29.4,13.599999999999998,86.07594936708858,Rural à habitat dispersé non périurbain
63443,Varennes-sur-Morge,140,8.8,231.120283018868,19.8,11,124.99999999999999,Rural à habitat dispersé périurbain
63444,Varennes-sur-Usson,60,5.9,160.714285714286,5.9,0,0,Rural à habitat dispersé périurbain
63445,Vassel,80,19,146.304975865572,20.9844300101578,1.9844300101578014,10.444368474514745,Rural à habitat dispersé périurbain
63446,Vensat,208,16.1,235.856169624647,19.8,3.6999999999999993,22.981366459627324,Rural à habitat dispersé périurbain
63447,Vergheas,16,1.4,19.6969696969697,26,24.6,1757.1428571428573,Rural à habitat dispersé non périurbain
63448,Le Vernet-Chaméane,236,2.6,297.026355711335,21.4,18.799999999999997,723.076923076923,Rural à habitat dispersé non périurbain
63449,Le Vernet-Sainte-Marguerite,100,2.3,143.515170369036,30.5,28.2,1226.0869565217392,Rural à habitat dispersé périurbain
63450,Verneugheol,100,3.3,113.364519951014,3.3,0,0,Rural à habitat dispersé non périurbain
63451,Vernines,132,1.3,210,18.4,17.099999999999998,1315.3846153846152,Rural à habitat dispersé périurbain
63452,Verrières,28,16.7,25,21.7,5,29.940119760479043,Rural à habitat dispersé périurbain
63453,Vertaizon,852,16,1408.63353662939,21.8,5.800000000000001,36.25000000000001,Urbain
63454,Vertolaye,236,1.1,206.832011651824,1.1,0,0,Rural à habitat dispersé non périurbain
63455,Veyre-Monton,1552,16.9,1542.98603319321,16.9,0,0,Urbain
63456,Vichel,84,16.2,172.514792899408,16.2,0,0,Rural à habitat dispersé non périurbain
63457,Vic-le-Comte,1676,16.2,2270.59278439077,21.4,5.199999999999999,32.09876543209876,Bourgs ruraux périurbains
63458,Villeneuve,48,34.85,62.054794520548,15.6,-19.25,-55.23672883787661,Rural à habitat dispersé non périurbain
63459,Villeneuve-les-Cerfs,108,15.3,219.995657059419,19.0965256475349,3.7965256475348994,24.813893121143135,Rural à habitat dispersé non périurbain
63460,Villossanges,164,6.6,135.709339416737,13.2,6.6,100,Rural à habitat dispersé non périurbain
63461,Vinzelles,100,8.1,138.457300275482,24.9944903581267,16.894490358126703,208.57395503860127,Rural à habitat dispersé périurbain
63462,Virlet,80,16,102.334440306628,5.8,-10.2,-63.74999999999999,Rural à habitat dispersé non périurbain
63463,Viscomtat,272,7.2,212.351819492683,13.1,5.8999999999999995,81.94444444444444,Rural à habitat dispersé non périurbain
63464,Vitrac,120,4.25,94.5856351423708,9.4,5.15,121.17647058823529,Rural à habitat dispersé non périurbain
63465,Viverols,140,1,142.371680275468,13.1,12.1,1210,Rural à habitat dispersé non périurbain
63466,Vodable,96,10.9,80,10.9,0,0,Rural à habitat dispersé non périurbain
63467,Voingt,16,8.75,9.09090909090909,16.7,7.949999999999999,90.85714285714285,Rural à habitat dispersé non périurbain
63468,Vollore-Montagne,128,1.8,86.9658492338714,1.8,0,0,Rural à habitat dispersé non périurbain
63469,Vollore-Ville,260,8.9,321.571466332324,10.4,1.5,16.85393258426966,Rural à habitat dispersé non périurbain
63470,Volvic,1836,10.4,1980,13.6,3.1999999999999993,30.769230769230763,Urbain
63471,Youx,296,4.6,321.626094243262,4.6,0,0,Rural à habitat dispersé non périurbain
63472,Yronde-et-Buron,236,28.4,324.488586385398,25.3,-3.099999999999998,-10.915492957746471,Rural à habitat dispersé périurbain
63473,Yssac-la-Tourette,116,20.4,161.625575730113,20.4,0,0,Urbain
64001,Aast,80,20.1,105.567567567568,20.1,0,0,Rural à habitat dispersé périurbain
64002,Abère,60,10.9,73.0817310596698,24,13.1,120.18348623853211,Rural à habitat dispersé périurbain
64003,Abidos,68,4.2,102.136363636364,9.9,5.7,135.71428571428572,Rural à habitat dispersé périurbain
64004,Abitain,44,0.8,50.4716981132076,17,16.2,2025,Rural à habitat dispersé non périurbain
64005,Abos,236,7.5,261.564919641804,11.7,4.199999999999999,55.99999999999999,Rural à habitat dispersé périurbain
64006,Accous,140,2.1,169.691074579347,2.9,0.7999999999999998,38.09523809523809,Rural à habitat dispersé non périurbain
64007,Agnos,276,4.5,529.875873275126,4.5,0,0,Rural à habitat dispersé non périurbain
64008,Ahaxe-Alciette-Bascassan,100,6.9,121.353383458647,3.6,-3.3000000000000003,-47.826086956521735,Rural à habitat dispersé non périurbain
64009,Ahetze,548,10.7,914.427725703009,10.7,0,0,Bourgs ruraux périurbains
64010,Aïcirits-Camou-Suhast,244,2.1,258.307515541591,2.1,0,0,Rural à habitat dispersé non périurbain
64011,Aincille,32,0.7,40,0.7,0,0,Rural à habitat dispersé non périurbain
64012,Ainharp,64,2,47.2222222222222,10.7,8.7,434.99999999999994,Rural à habitat dispersé non périurbain
64013,Ainhice-Mongelos,80,1.6,65,1.6,0,0,Rural à habitat dispersé non périurbain
64014,Ainhoa,244,12.3,260,14.05,1.75,14.227642276422763,Rural à habitat dispersé périurbain
64015,Alçay-Alçabéhéty-Sunharette,96,1.7,113.157894736842,11,9.3,547.0588235294118,Rural à habitat dispersé non périurbain
64016,Aldudes,128,2.3,123.664428597766,2.3,0,0,Rural à habitat dispersé non périurbain
64017,Alos-Sibas-Abense,108,1.5,126.334622083458,14.8,13.3,886.6666666666666,Rural à habitat dispersé non périurbain
64018,Amendeuix-Oneix,168,3,150.635391651365,3,0,0,Rural à habitat dispersé non périurbain
64019,Amorots-Succos,104,7.75,106.834061135371,9.7,1.9499999999999993,25.161290322580637,Rural à habitat dispersé non périurbain
64021,Andoins,240,15.7,304.02962962963,15.7,0,0,Rural à habitat dispersé périurbain
64022,Andrein,60,4,49.2753623188406,7,3,75,Rural à habitat dispersé non périurbain
64023,Angaïs,284,13.5,417.703414546178,13.5,0,0,Urbain
64024,Anglet,13563,3.8,14834.2608943109,3.8,0,0,Urbain
64025,Angous,32,1.4,51.0526315789474,14.1,12.7,907.1428571428572,Rural à habitat dispersé non périurbain
64026,Anhaux,96,5.3,129.733578766959,6,0.7000000000000002,13.207547169811324,Rural à habitat dispersé non périurbain
64027,Anos,84,8.6,93.0092542278401,16.7,8.1,94.18604651162791,Rural à habitat dispersé périurbain
64028,Anoye,64,5.2,83.1654676258993,26.8,21.6,415.38461538461536,Rural à habitat dispersé périurbain
64029,Aramits,260,13.7,254.490903951102,4.2,-9.5,-69.34306569343066,Rural à habitat dispersé non périurbain
64031,Arancou,48,14.85,85,25.4,10.549999999999999,71.04377104377105,Rural à habitat dispersé non périurbain
64032,Araujuzon,64,1,66.0309278350515,7.3,6.3,630,Rural à habitat dispersé non périurbain
64033,Araux,52,6.3,30,28.45,22.15,351.5873015873016,Rural à habitat dispersé non périurbain
64034,Arbérats-Sillègue,124,5.2,163.958990536278,7,1.7999999999999998,34.615384615384606,Rural à habitat dispersé non périurbain
64035,Arbonne,620,7.8,990,7.8,0,0,Urbain
64036,Arbouet-Sussaute,88,7.25,111.050955414013,7.5,0.25,3.4482758620689653,Rural à habitat dispersé non périurbain
64037,Arbus,444,13.9,553.276008519603,13.9,0,0,Bourgs ruraux périurbains
64038,Arcangues,1164,9.2,1179.37639531592,9.2,0,0,Urbain
64039,Aren,68,12.1,128.88601996719,12.1,0,0,Rural à habitat dispersé non périurbain
64040,Arette,424,1.8,470.268098908615,9.2,7.3999999999999995,411.1111111111111,Rural à habitat dispersé non périurbain
64041,Aressy,216,4.7,375,4.7,0,0,Urbain
64042,Argagnon,272,9.2,252.089361498056,12.2,3,32.608695652173914,Rural à habitat dispersé non périurbain
64043,Argelos,88,16.4,107.365843564,16.1,-0.29999999999999716,-1.8292682926829096,Rural à habitat dispersé périurbain
64044,Arget,20,18.8,30,4.8,-14,-74.46808510638297,Rural à habitat dispersé périurbain
64045,Arhansus,36,1,26.3698630136986,1,0,0,Rural à habitat dispersé non périurbain
64046,Armendarits,160,4.1,172.342657856554,14.8,10.700000000000001,260.9756097560976,Rural à habitat dispersé non périurbain
64047,Arnéguy,112,7.9,115,1.9,-6,-75.94936708860759,Rural à habitat dispersé non périurbain
64048,Arnos,24,7.55,73.9837398373984,26.5,18.95,250.9933774834437,Rural à habitat dispersé périurbain
64049,Aroue-Ithorots-Olhaïby,88,6.65,115,10.5,3.8499999999999996,57.89473684210525,Rural à habitat dispersé non périurbain
64050,Arrast-Larrebieu,64,7.8,20,12.25,4.45,57.05128205128205,Rural à habitat dispersé non périurbain
